Termékcsoport;Cikkszám;Vonalkód;Megnevezés;Kiszerelés;;Nagyker nettó ár;Áfa;Nagyker bruttó ár;VTSZ;Státusz
BIO termékek;28646;8437007759716;BIO NATURGREEN RIZSDESSZERT KARAMELLEL 2X125G;250.000;g;475;27;603;21061080;
BIO termékek;39620;8595588030294;BIO RAW FOOD NYERS GYÜMÖLCSÖS TEKERCS NARANCSOS 100G;100;g;500;27;635;2008000000;
BIO termékek;33445;5999885901234;BIO CITROMAX ABLAKTISZTÍTÓ FOLYADÉK UTÁNTÖLTŐ 500ML;500.000;ml;313;27;397;3402209000;
BIO termékek;34652;5999885986163;BIO NATÚR-NASI ASZALT BANÁN 100G;100.000;g;299;27;380;803;
BIO termékek;20675;8014968007652;BIO HAGYMAMAG CSÍRÁZTATÁSRA 10G;10.000;g;440;27;559;1209919000;
BIO termékek;30826;8017977002267;BIO SZÓJASZÓSZ SHOYU KAGISA JOHNSEN 500ML;500.000;ml;1 485;27;1 886;21031000;
BIO termékek;28028;8023678161486;BIO BIOPONT ISOLA RIZSITAL NÖVÉNYI KÁLCIUMMAL 1000ML;1000.000;ml;449;27;570;13021980;
BIO termékek;41475;8032804431508;BIO FELICIA HAJDINA  PENNE GLUTÉNMENTES TÉSZTA 250G ;250;g;620;27;787;1902191000;
BIO termékek;37699;801541505951;BIO TULSI SZÁLAS TEA GYÖMBÉRES CITROMOS 100G;1;db;1 708;27;2 169;21069098-4;
BIO termékek;36242;8019428007173;BIO BRIDGE RIZSITAL KÓKUSZOS 1000ML;1000.000;ml;518;27;657;13021980;
BIO termékek;41472;8032804436176;BIO FELICIA RIZS FUSILLI TRIKOLOR  GLUTÉNMENTES TÉSZTA 500G;500;g;918;27;1 165;1902191000;
BIO termékek;29745;8423352800180;BIO ALMENDROLA MANDULAITAL 1000ML;1000.000;ml;768;27;975;22029010;
BIO termékek;26219;8428532230047;BIO ECOMIL MANDULA KRÉM TEJSZÍNPOTLÓ 200ML;200.000;ml;370;27;470;21061081;
BIO termékek;33871;8588004638327;BIO BIOPONT BABE KUKORICÁS SNACK KETCHUPOS 50G;50.000;g;208;18;245;19041010;
BIO termékek;39624;8595588030348;BIO RAW FOOD NYERS ENERGIA GOLYÓK ALMA ÉS FAHÉJ 100G;100;g;500;27;635;2008000000;
BIO termékek;39617;8595588030393;BIO RAW FOOD NYERS HAJDINAKEKSZ DATOLYÁS MÁKOS 90G;90;g;477;27;606;2008000000;
BIO termékek;41945;8595588030508;BIO RAW FOOD NYERS INDIAI KRÉKER GARAM MASALAVAL 85G;85;g;460;27;584;08042090;
BIO termékek;42757;5999563456629;BIO ÉDEN PRÉMIUM BÚZAFŰ POR 100G;100;g;1 035;27;1 314;2106909899;
BIO termékek;18377;5999881430004;BIO KLOROFILL AMARÁNT MAG PATTOGATOTT 100G;100.000;g;219;18;258;1904109000;
BIO termékek;44417;8594071210984;BIO ZEMANKA MÉZESKALÁCS-FŰSZER ÍZESÍTÉSŰ KEKSZ 100G;100;g;403;18;475;190531;
BIO termékek;39623;8595588030157;BIO RAW FOOD ÉDES NYERS GYÜMÖLCSÖS TEKERCS VEGYES 100G;100;g;500;27;635;2008000000;
BIO termékek;20267;7503011006052;BIO CHIZA RÁGÓGUMI MENTA 30G;30.000;g;447;27;568;2106;
BIO termékek;20315;7640104952077;BIO HOLLE MÜZLI KISBABÁKNAK 250G;250.000;g;792;18;935;1901100099;
BIO termékek;31281;7640104957478;BIO HOLLE BÉBIÉTEL PARAJFŐZELÉK BURGONYÁVAL 190G;190.000;g;340;27;432;21042000;
BIO termékek;20408;782126009005;BIO NATRACARE TAMPON SUPER APLIKÁTORRAL 16DB;16.000;db;1 143;27;1 452;4818401100;
BIO termékek;28923;8000215204233;BIO VITARIZ RIZSITAL KÁLCIUMOS 1000ML;1000.000;ml;473;27;601;13021980;
BIO termékek;20601;8009004801004;BIO ALCE NERO TELJESKIŐRLÉSŰ RIZSSZELET 100G;100.000;g;351;18;414;19041030;
BIO termékek;42498;8018759001836;BIO LA SELVA PARADICSOMOS PESTO 130G;130;g;673;27;854;08042090;
BIO termékek;43998;8410376022476;BIO GULLON MARIA KEKSZ 350G;350;g;558;27;708;19053199;
BIO termékek;39630;8595588030386;BIO RAW FOOD NYERS KENYÉR TÖKÖS ROZMARINGOS 100G;100;g;500;27;635;2008000000;
BIO termékek;41942;8595588030478;BIO RAW FOOD NYERS MANDULA KRÉKER SPENÓTTAL SÓ NÉLKÜL 85G;85;g;460;27;584;08042090;
BIO termékek;43616;9004998900664;BIO ÉTCSOKIS TÖKMAG 55G;55;g;403;27;511;18069019;
BIO termékek;39966;9011600010772;BIO GREEN HEART KRÉM SÜTŐTÖKÖS, GYÖMBÉRES 150G;150;g;332;27;422;20019097;
BIO termékek;40685;9120008998626;BIO HÖLLINGER VEGYES GYÜMÖLCS NEKTÁR 46% 1000ML;1000;ml;576;27;732;20099059;
BIO termékek;18208;5999880877855;BIO VIRÁGOSKÚT ZAKUSZKA 170G;170.000;g;541;27;686;2004903000;
BIO termékek;18209;5999880877862;BIO VIRÁGOSKÚT PADLIZSÁNKRÉM 170G;170.000;g;541;27;686;2004903000;
BIO termékek;20324;7640104954934;BIO HOLLE BÉBIÉTEL SÜTŐTÖK RIZZSEL 190G;190.000;g;340;27;432;21042000;
BIO termékek;18951;5999882425191;BIO NATURGOLD MÉZES PUSZEDLI CSOKIS KÓKUSZOS 150G;150.000;g;472;27;599;190520;
BIO termékek;18998;5999882425924;BIO NATURGOLD TÖNKÖLY PUFFANCS FAHÉJAS 250G;250.000;g;529;18;624;1904109000;
BIO termékek;19285;5999883161081;BIO BIOGOLD NAPRAFORGÓOLAJ HIDEGEN SAJTOLT SZAGTALANÍTOTT 1000ML;1000.000;ml;782;27;993;1515501900;
BIO termékek;23328;5999883595381;BIO VITAL PLUS KUKORICAGOLYÓ PAPRIKÁS 60G;60.000;g;148;18;175;19041010;
BIO termékek;43233;5999886305178;BIO BIOMENÜ PERUI ZÚZOTT NYERS KAKAÓBAB 125G;125;g;923;27;1 173;2106900000;
BIO termékek;44279;5999886581114;BIO VALI NYÍRFANEDV BORSMENTA 1000ML;1000;ml;860;27;1 092;2202901119;
BIO termékek;41811;5999886913113;BIO BIOGREEN  HEMPROPP CSÍRÁZTATOTT KENDERMAG ROPOGÓS VANILIA ÍZŰ 160G;160;g;471;27;598;12089000;
BIO termékek;39619;8595588030195;BIO RAW FOOD NYERS GYÜMÖLCSÖS TEKERCS ÁFONYÁS EPRES 100G;100;g;500;27;635;2008000000;
BIO termékek;41823;5999886913137;BIO BIOGREEN LINAXOS CSÍRÁZTATOTT LEN RIZSKORPA CUKOR 170G;170;g;451;27;573;12089000;
BIO termékek;43112;5999885809752;BIO LEVENDARIUM ILLÓOLAJ SPRAY VIRÁGOS NŐI ILLAT 50ML;50;ml;1 150;27;1 461;3301000;
BIO termékek;36288;680275029137;BIO ETS TEA CITROMFŰ & CITRUS FILTERES 20DB;20;db;552;27;701;902;
BIO termékek;43866;680275029267;BIO FEHÉR TEA 20DB;20;db;552;27;701;902;
BIO termékek;39028;680275038269;BIO ETS 12 ÜNNEPI TEA SIELŐS 24G;24;g;1 139;27;1 446;0902;
BIO termékek;42164;680275038276;ETS 12 BIO ÜNNEPI SZÁNKÓZÓS TEA  24G;24;g;1 139;27;1 446;0902;
BIO termékek;42162;680275046288;ETS 15 BIO KARÁCSONYI TEA CHRISTMAS NIGHT FÉMDOBOZBA 24G;24;g;1 449;27;1 840;0902;
BIO termékek;45265;680275050360;BIO ETS SMOKEY RED CHAI SZÁLAS TEA 100G;100;g;2 438;27;3 096;0902;Új
BIO termékek;45274;680275051855;BIO ETS ÜNNEPI TEAVÁLOGATÁS KÉK GÖMBÖS 96DB;96;db;2 501;27;3 177;0902;Új
BIO termékek;35988;4021851436172;BIO DENNREE GABONAPEHELY PÁRNÁCSKA CSOKOLÁDÉVAL TÖLTVE 375G;375.000;g;1 478;18;1 744;19041090;
BIO termékek;31404;4021851635827;BIO DENNREE TÁBLÁS ÉTCSOKOLÁDÉ 100G;100.000;g;381;27;483;18063210;
BIO termékek;35986;4021851701560;BIO DENNREE CÉKLALÉ 500ML;500.000;ml;292;27;371;2009419900;
BIO termékek;18378;5999881430011;BIO KLOROFILL AMARÁNT MAG 250G;250.000;g;236;27;299;713200000;
BIO termékek;23347;5999881955088;BIO LIPILISZT TÖNKÖLY TELJESKIŐRLÉSŰ SZARVACSKA 250G;250.000;g;187;27;238;1902110001;
BIO termékek;39748;5999886305130;BIO BIOMENÜ KAKAÓMASSZA TALLÉR PERUI 125G;125;g;897;27;1 139;1805000099;
BIO termékek;43238;5999886305376;BIO BIOMENÜ ÁRPAFŰ POR 125G;125;g;782;27;993;2008000000;
BIO termékek;41807;5999886913052;BIO BIOGREEN CSÍRÁZTATOTT KENDERMAG OLAJ 250ML;250;ml;813;27;1 033;12089000;
BIO termékek;41817;5999886913168;BIO BIOGREEN IMMUNO SPROUTEIN SHAKE 500G;500;g;1 168;27;1 483;1104309099;
BIO termékek;39811;619286608000;BIO KING SOBA HAJDINA TÉSZTA 250G ;250;g;829;27;1 053;1902309000;
BIO termékek;39914;6650133384443;BIO NATURPOLC GRÁNÁTALMAMAGOLAJ 20ML;20;ml;978;27;1 241;33079000;
BIO termékek;36291;680275039839;BIO ETS TEA ALMÁS CSIPKEBOGYÓ & MÁLNA FILTERES 20DB;20;db;552;27;701;902;
BIO termékek;34575;8424056000722;BIO JACOLIVA EXTRA SZŰZ OLÍVAOLAJ 2000ML;2000.000;ml;4 139;27;5 256;150910;
BIO termékek;34730;8436542190602;BIO NATURGREEN KÓKUSZ-ANANÁSZ DESSZERT 2X125G;250.000;g;646;27;821;21061080;
BIO termékek;43787;850835000115;BIO FAIRTRADE SZERELEM TEA  20DB;20;db;794;27;1 008;0902200000;
BIO termékek;30698;8594006666985;BIO AMLYON PUDING EPRES 40G;40.000;g;196;18;231;19019099;
BIO termékek;21347;8594020776233;BIO SONNENTOR GYÜMÖLCSTEA HOMOKTÖVIS ENERGIA 100G;100.000;g;871;27;1 106;21069092;
BIO termékek;35546;8428532230092;BIO ECOMIL NÖVÉNYI KÓKUSZTEJSZÍN 200ML;200.000;ml;370;27;470;2106;
BIO termékek;37691;8432984000738;BIO MASMI FÜLTISZTÍTÓPÁLCIKA 200DB;200;db;1 081;27;1 373;5601211000;
BIO termékek;31954;8595178207341;BIO APOTHEKE TEA TŐZEGÁFONYA FILTERES 20DB;20.000;db;572;27;726;21069092;
BIO termékek;24947;8595229901945;BIO EMCO ROPOGÓS MÜZLI PIROS GYÜMÖLCSÖKKEL 375G;375.000;g;733;18;864;19042010;
BIO termékek;43553;5999884050025;BIO FRISSEN PRÉSELT ALMA-PIROS RIBIZLILÉ 3000ML;3000;ml;1 714;27;2 176;08042090;
BIO termékek;41634;3800225475815;BIO GLUTÉNMENTES QUIN BITE NYERS GYÜMÖLCSSZELET VATA 30G;30;g;288;27;365;2008979790;
BIO termékek;39421;3800225477901;BIO RAW BAR GYÜMÖLCSSZELET KENDER PROTEIN ÉS CHIA MAG 30G;30;g;282;27;358;1905909000;
BIO termékek;40688;4000345046219;BIO NATUR COMPAGNIE PETREZSELYEM KOCKA 80G;80;g;429;27;545;0910911000;
BIO termékek;26213;8437007759259;BIO NATURGREEN ZABDESSZERT VANÍLIA 2X125G;250.000;g;475;27;603;21061080;
BIO termékek;44416;8594071210991;BIO ZEMANKA KEKSZ 70G;70;g;403;18;475;190531;
BIO termékek;26726;5021554987697;BIO TELJES KIŐRLÉSŰ RIZSKEKSZ TAMARIS+TENGERI ALGÁS 100G;100.000;g;526;18;620;19059955;
BIO termékek;41876;5060238462068;BIO RAWR NYERS CSOKOLÁDÉ FEKETE  60G;60;g;805;27;1 022;18063290;
BIO termékek;39813;619286609038;BIO KING SOBA FEKETE RIZSTÉSZTA 250G ;250;g;829;27;1 053;1902309000;
BIO termékek;43870;680275029120;BIO FEKETE CHAI TEA 20DB;20;db;552;27;701;902;
BIO termékek;36290;680275039822;BIO ETS TEA ÁFONYÁS & VANILIÁS CSODA FILTERES 20DB;20;db;552;27;701;902;
BIO termékek;45204;680275051763;BIO ETS ÜNNEPI TEA VÁLOGATÁS KÉK GÖMBÖS FÉMDOBOZBAN 72DB;72;db;3 278;27;4 162;0902;Új
BIO termékek;25276;5999882425634;BIO BIODISZKONT TÖNKÖLYBÚZA FEHÉRLISZT 1000G;1000.000;g;414;27;526;1101;
BIO termékek;19284;5999883161074;BIO BIOGOLD LENMAGOLAJ HIDEGEN SAJTOLT 250ML;250.000;ml;747;27;949;1515501900;
BIO termékek;28148;5999883161142;BIO BIOGOLD SZŐLŐMAGOLAJ 100ML;100.000;ml;920;27;1 168;1515501900;
BIO termékek;19358;5999883336250;BIO ZÖLDHÁZ SZEZÁMKRÉM 6 hónap 150G;150.000;g;633;27;803;151500002;
BIO termékek;39422;3800225477932;BIO RAW BAR GYÜMÖLCSSZELET MACA POR ÉS VÖRÖSÁFONYA 30G;30;g;282;27;358;1905909000;
BIO termékek;39353;3800225478670;BIO ROO BAR GYÜMÖLCSSZELET EPER ÉS VANILIA 30G;30;g;282;27;358;1905909000;
BIO termékek;39342;3800225478922;BIO DRAGON SUPERFOODS  BAOBAB GYÜMÖLCSPOR 100G;100;g;1 783;27;2 264;56012900;
BIO termékek;36296;680275043942;BIO ETS TEA WELLNESS-REFRESH ME FILTERES 20DB;30.000;g;690;27;876;902;
BIO termékek;44727;4260096393233;BIO AGAVA RIZSCUKOR 250G;250;g;912;27;1 158;17029075;
BIO termékek;42753;4260272980073;BIO LISA´S BURGONYA CHIPS TENGERI SÓVAL 110G;110;g;386;27;490;1905909000;
BIO termékek;36360;5999883055083;BIO RÉGIMÓDI DZSEM FEKETECSERESZNYE-MEGGY 750G;750.000;g;1 150;27;1 461;2007100910;
BIO termékek;19360;5999883336311;BIO ZÖLDHÁZ LENCSEPÁSTÉTOM 21 nap 180G;180.000;g;483;27;613;2104200000;
BIO termékek;19438;5999883632079;BIO BIOVERZUM CSÍRA FITNESS 100G;100.000;g;374;27;475;709909000;
BIO termékek;31042;5999883632932;BIO BIOVERZUM BORSÓ VÁGOTT 50G;50.000;g;345;27;438;1212000000;
BIO termékek;40390;5999883650189;BIO BEBIO ALMA LEKVÁR 570G;570;g;690;27;876;2106000;
BIO termékek;10851;4002724000775;BIO ALSAN NÖVÉNYI MARGARIN 250G;250.000;g;380;27;482;1517101000;
BIO termékek;33744;4005009101327;BIO ZENTRALE MEDITERRÁN KENYÉR PÁSTÉTOM 125G;125.000;g;590;27;749;2106909800;
BIO termékek;43481;4005009102041;BIO ZENTRALE MAROKKÓ KÖRET 200G;200;g;900;27;1 144;21069098-4;
BIO termékek;43492;4005009102638;BIO ZENTRALE MUSTÁR KÖZEPESEN CSÍPŐS 100G;100;g;431;27;548;21033090;
BIO termékek;33729;4005009102980;BIO ZENTRALE REPCEOLAJ 500ML;500.000;ml;1 058;27;1 344;1512;
BIO termékek;43841;4006040024811;BIO RAPUNZEL FEHÉR QUINOA 250G;250;g;855;27;1 085;10085000;
BIO termékek;11237;4006040105183;BIO RAPUNZEL JÁZMIN RIZS HOSSZÚSZEMŰ NATÚR 500G;500.000;g;635;27;806;1006300000;
BIO termékek;43726;4006040209591;BIO RAPUNZEL REPCEOLAJ 500ML;500;ml;1 006;27;1 278;15141190;
BIO termékek;30995;4006040216254;BIO RAPUNZEL KÓKUSZOLAJ NATÍV 200G;200.000;g;1 172;27;1 489;1513191100;
BIO termékek;43697;4006040235552;BIO RAPUNZEL LENÉTOLAJ SZŰZ 100ML;100;ml;874;27;1 110;15151100;
BIO termékek;11281;4006040305217;BIO RAPUNZEL PUDINGPOR CSOKOLÁDÉS 40G;40.000;g;240;18;283;1901100099;
BIO termékek;11282;4006040305231;BIO RAPUNZEL PUDINGPOR VANÍLIÁS 40G;40.000;g;240;18;283;1901909900;
BIO termékek;43673;4006040352549;BIO RAPUNZEL PUFFASZTOTT TELJES KIŐRLÉSŰ RIZS 100G;100;g;464;18;547;19041030;
BIO termékek;40374;4006040424468;BIO RAPUNZEL RIZSTEJES MOGYORÓS CSOKOLÁDÉ VEGÁN 100G;100;g;654;27;831;18063210;
BIO termékek;11298;4006153310405;BIO BIOHUNGARICUM SONKÁS VAGDALTHÚS 200G;200.000;g;713;27;906;2106909899;
BIO termékek;23377;4009198260513;BIO PÖLZ ZÖLDSÉGLÉ ROSTOS 1000ML;1000.000;ml;673;27;855;2009800000;
BIO termékek;40696;4009198860546;BIO PÖLZ KÖRTELÉ 100% 200ML;200;ml;216;27;275;20098019;
BIO termékek;26258;4012824401112;BIO YOGI TEA NŐI FILTERES 30G;30.000;g;746;27;948;21069092;
BIO termékek;43300;4012824401822;BIO YOGI TEA GYÖMBÉRES 17DB;17;db;746;27;948;21069092;
BIO termékek;44254;4015533000416;BIO VOELKEL VEGYES ZÖLDSÉGLÉ 700ML;700;ml;612;27;777;20098999;
BIO termékek;34283;4016389045118;BIO BAUER ALMA-HOMOKTÖVISLÉ 100% 980ML;980.000;ml;736;27;935;20099059;
BIO termékek;33191;4016389045149;BIO BAUER SÁRGARÉPALÉ 100% 980ML;980.000;ml;584;27;742;20098099;
BIO termékek;39631;8595588030249;BIO RAW FOOD NYERS KEKSZ CSICSERIBORSÓS 100G;100;g;500;27;635;2008000000;
BIO termékek;39618;8595588030447;BIO RAW FOOD NYERS KEKSZ ALMÁS DIÓS 90G;90;g;477;27;606;2008000000;
BIO termékek;43111;5999885809769;BIO LEVENDARIUM ILLÓOLAJ SPRAY ÖRÖKZÖLD FÉRFI ILLAT 50ML;50;ml;1 150;27;1 461;3301000;
BIO termékek;33443;5999885901159;BIO CITROMAX ÁLTALÁNOS TISZTÍTÓSZER 500ML;500.000;ml;506;27;643;3402209000;
BIO termékek;43783;5011835102765;BIO SZÉNSAVAS BODZAVIRÁG ÜDITŐ AGAVÉ SZIRUPPAL 330ML;330;ml;308;27;391;22021000;
BIO termékek;38504;3830052040771;BIO PLANETBIO ORGANIKUS MACA POR 150G;150;g;1 539;27;1 954;18050000;
BIO termékek;38494;3830052040832;BIO PLANETBIO ORGANIKUS ASHWAGANDA POR 150G ;150;g;1 955;27;2 483;12119086;
BIO termékek;40690;4000345046486;BIO NATUR COMPAGNIE SÜTŐTÖKKRÉMLEVES 40G;40;g;330;27;419;21041010;
BIO termékek;40687;4000345046516;BIO NATUR COMPAGNIE MEDVEHAGYMAKRÉM LEVES 40G;40;g;330;27;419;21041010;
BIO termékek;10885;4004192002152;BIO DR.STEINBERGER SZEDER NEKTÁR 750ML;750.000;ml;1 254;27;1 592;2009709900;
BIO termékek;44738;4004192005290;BIO DR.STEINBERGER ANTIOXIDÁNSOK 750ML;750;ml;1 139;27;1 446;20099059;
BIO termékek;33733;4005009100337;BIO ZENTRALE PARADICSOM SŰRÍTMÉNY 690G;690.000;g;509;27;646;200310200;
BIO termékek;43482;4005009102003;BIO ZENTRALE TABOULÉ 200G;200;g;756;27;960;21069098-4;
BIO termékek;43428;4006040037569;BIO RAPUNZEL KAKAÓVAJ PASZTILLA 100G;100;g;782;27;993;1804000000;
BIO termékek;43724;4006040048343;BIO RAPUNZEL TIGRIS GYEREKEKNEK KETCHUP 500ML;500;ml;1 026;27;1 303;21032000;
BIO termékek;43842;4006040105497;BIO RAPUNZEL FEHÉR KEREKSZEMŰ TEJRIZS 500G;500;g;733;27;930;10063092;
BIO termékek;43698;4006040215585;BIO RAPUNZEL LENÉTOLAJ SZŰZ 250ML;250;ml;1 608;27;2 042;15151100;
BIO termékek;11264;4006040217015;BIO RAPUNZEL NÖVÉNYI MARGARIN 250G;250.000;g;562;27;713;1517109000;
BIO termékek;40375;4006040271659;BIO RAPUNZEL ZÖLDSÉGLEVESKOCKA SÓSZEGÉNY 68G;68;g;464;27;589;21041000;
BIO termékek;42666;4006040409991;BIO KOFFEINMENTES INSTANT GABONAKÁVÉ 80G;80;g;1 416;27;1 799;10063098;
BIO termékek;11293;4006040413509;BIO RAPUNZEL FÉLÉDES CSOKOLÁDÉ EGÉSZ MOGYORÓ 100G;100.000;g;626;27;795;1517101000;
BIO termékek;43695;4006040874737;BIO RAPUNZEL LENOLAJ GRÁNÁTALMAMAG-OLAJJAL 100ML;100;ml;1 109;27;1 408;15151100;
BIO termékek;36763;4007547305243;BIO SONETT FOLYÉKONY MOSÓSZER OLÍVÁS, SEMLEGES 1000ML;1000.000;ml;1 653;27;2 099;38089490;
BIO termékek;23359;4009198250514;BIO PÖLZ CÉKLALÉ 1000ML;1000.000;ml;645;27;819;2009800000;
BIO termékek;25314;4009198410512;BIO PÖLZ NARANCSLÉ 1000ML;1000.000;ml;969;27;1 231;20091919;
BIO termékek;43318;4012824400658;BIO YOGI TEA FEKETE CHAI 17DB;17;db;746;27;948;21069092;
BIO termékek;43302;4012824401778;BIO YOGI TEA NARANCSOS GYÖMBÉR VANÍLIÁVAL 17DB;17;db;746;27;948;21069092;
BIO termékek;28062;4028403110023;BIO BIOGLIDE SIKOSÍTÓ 40ML;40.000;ml;781;27;992;33079000;
BIO termékek;43905;4033634030088;BIO DR. KARG TÖNKÖLLYEL ÉS SAJTTAL TELJESKIÖRLÉSŰ ROPOGÓS SNACK 110G;110;g;483;18;570;19051000;
BIO termékek;44729;4260096393080;BIO AGAVÉ LIME SZIRUP 350G;350;g;1 124;27;1 427;17029080;
BIO termékek;44728;4260096393134;BIO AGAVÉ GRÁNÁTALMASZIRUP 350G;350;g;1 124;27;1 427;17029080;
BIO termékek;42755;4260272980080;BIO LISA´S BURGONYA CHIPS PARADICSOMOS FŰSZERES 110G;110;g;386;27;490;1905909000;
BIO termékek;42752;4260272980233;BIO LISA´S BURGONYA CHIPS CHILI - LIME 110G;110;g;386;27;490;1905909000;
BIO termékek;41623;4751013960312;BIO 2YOU NATÚR HOMOKTÖVIS BABA POPSI KRÉM 100ML;100;ml;1 443;27;1 833;3304990000;
BIO termékek;35821;5021554988892;BIO K&K SOBA JAPÁN TÉSZTA BARNARIZSBŐL SOBA 200G;200.000;g;748;27;949;1902230900;
BIO termékek;41824;5999886913021;BIO BIOGREEN GABA DE-FAT SHAKE GRÁNÁTALMA-REBARBARA 600G;600;g;2 698;27;3 427;11029050;
BIO termékek;43872;680275029151;BIO FAIRTRADE ZÖLD TEA 20DB;20;db;552;27;701;902;
BIO termékek;36287;680275029236;BIO ETS TEA SUPER BOGYÓS FILTERES 20DB;30.000;g;552;27;701;902;
BIO termékek;42165;680275034063;ETS 72 BIO ÜNNEPI VÁLOGATÁS FÉMDOBOZBAN KARÁCSONYFÁS 72DB;72;db;3 278;27;4 162;0902;
BIO termékek;36297;680275043959;BIO ETS TEA WELLNESS-SENSUAL ME FILTERES 20DB;30.000;g;690;27;876;902;
BIO termékek;33446;5999885901531;BIO CITROMAX FEL ÉS LEMOSÓSZER 1500ML;500.000;ml;613;27;778;3402209000;
BIO termékek;43231;5999886305093;BIO BIOMENÜ ZSELATINIZÁLT MACA GYÖKÉR POR 125G;125;g;1 304;27;1 656;2106900000;
BIO termékek;44281;5999886305727;BIO BIOMENÜ AMLA POR 125G;125;g;626;27;795;1106309080;
BIO termékek;25884;5999883595466;BIO VITAL PLUS KÖLESGOLYÓ EXTRUDÁLT KAKUKKFŰVES TOSCANA 120G;120.000;g;174;18;205;19041090;
BIO termékek;19440;5999883632130;BIO BIOVERZUM CSÍRA BORSÓ 100G;100.000;g;374;27;475;709909000;
BIO termékek;40394;5999883650493;BIO BEBIO SZAMÓCA LEKVÁR 570G;570;g;920;27;1 168;210690;
BIO termékek;31375;5999884646204;BIO BIOMAG KUKORICA DARA 500G;500.000;g;298;27;378;1103;
BIO termékek;41240;5999884686330;BIO TÖNKÖLY MÉZESKALÁCS KEKSZ SOMLEKVÁRRAL 100G;100;g;414;27;526;190520;
BIO termékek;30553;5999884931119;BIO GREENMARK ADZUKI BAB 500G;500.000;g;472;27;599;7133200;
BIO termékek;35154;5999884931751;BIO GREENMARK RIZSLISZT FEHÉR 250G;250.000;g;288;27;365;11029050;
BIO termékek;34401;5999885147168;BIO ORGANIQA CITROMFŰ ÉS GYÖMBÉR TEA PIRAMIS FILTERES 20DB 30G;20;db;699;27;888;9109999;
BIO termékek;43873;680275039808;BIO CSOKOLÁDÉS SZUPER BOGYÓS TEA 20DB;20;db;552;27;701;902;
BIO termékek;35991;4021851701553;BIO DENNREE RÉPALÉ 500ML;500.000;ml;292;27;371;2009809900;
BIO termékek;10816;4044889001006;BIO VIVANI ÉTCSOKOLÁDÉ 100G;100.000;g;460;27;584;1806329001;
BIO termékek;28258;9004145004016;BIO SONNENTOR TÖNKÖLY KÁVÉ 50G;50.000;g;1 067;27;1 355;3402201000;
BIO termékek;44004;9120008991559;BIO HÖLLINGER SZŰRETLEN KÖRTE NEKTÁR 60% 3X200ML;600;ml;451;27;573;20098019;
BIO termékek;44013;9120008993478;BIO HÖLLINGER VADALMA SPRIZZ 500ML;500;ml;270;27;343;22029010;
BIO termékek;40684;9120008998596;BIO HÖLLINGER SÁRGABARACK NEKTÁR 40% 1000ML;1000;ml;654;27;831;20098038;
BIO termékek;38016;9120013232180;BIO BIOKING MÁLNA FAGYASZTVA SZÁRÍTOTT 40G;40;g;1 656;27;2 103;2938909000;
BIO termékek;18205;5999880877800;BIO VIRÁGOSKÚT PADLIZSÁNOS LECSÓ 650G;650.000;g;638;27;811;2007000000;
BIO termékek;43785;5060229011473;BIO FAIRTRADE BODZA TEA ECHINACEAVAL 20DB;20;db;794;27;1 008;0902200000;
BIO termékek;19439;5999883632086;BIO BIOVERZUM CSÍRA VEGYES 100G;100.000;g;374;27;475;709909000;
BIO termékek;19442;5999883632185;BIO BIOVERZUM CSÍRA NAPRAFORGÓ 50G;50.000;g;317;27;402;709909000;
BIO termékek;40395;5999883650219;BIO BEBIO ASZALT ALMAKARIKA 50G;50;g;207;27;263;813501900;
BIO termékek;39918;4792059326113;BIO KÓKUSZKRÉM 200ML;200;ml;276;27;351;20081919;
BIO termékek;39269;5999538600194;BIO BIOHÁLÓ TÖNKÖLYBÚZAFŰ 200G;200;g;575;27;730;2006003800;
BIO termékek;39256;5999538600293;BIO CSÍRA VARÁZS 50G;50;g;414;27;526;2006003800;
BIO termékek;39271;5999538600385;BIO BIOHÁLÓ GÖRÖGSZÉNA CSÍRA 50G;50;g;414;27;526;2006003800;
BIO termékek;42176;3273227082549;BIO SOJADE SZÓJAKÉSZÍTMÉNY MANGÓ-KÓKUSZ 4X100G;400;g;710;27;901;21069092;
BIO termékek;44102;3478820036719;BIO KÓKUSZOS CITROMOS KEKSZ 150G;150;g;787;18;928;1905904500;
BIO termékek;15823;5998207727811;BIO TOFFINI FÜSTÖLT TOFU 300G;300.000;g;290;27;368;2106909899;
BIO termékek;30546;5999884931447;BIO GREENMARK LENCSE BARNA 500G;500.000;g;472;27;599;7134000;
BIO termékek;41094;5999885612314;BIO MANNAVITA GOJI BOGYÓ GYÜMÖLCSLÉ 500ML ;500;ml;3 450;27;4 382;210690;
BIO termékek;36687;5998016702719;BIO ZIEGLER TÖNKÖLY MEDVEHAGYMÁS TALLÉR 100G;100.000;g;179;27;228;19053291;
BIO termékek;15992;5998279500800;BIO PISZKEI MÜZLIS PECSÉT /30NAP/ 250G;250.000;g;525;18;619;19059000;
BIO termékek;15998;5998279501111;BIO PISZKEI SÓS ÉLESZTŐ NÉLKÜLI TEASÜTEMÉNY BAZSALIKOMOS 300G;300.000;g;579;18;683;19059000;
BIO termékek;16027;5998279502033;BIO PISZKEI MINI KAKAÓS CSIGA /4NAP/ 4DB;4.000;db;270;18;319;19059000;
